OriginalCityStateID,NewCityStateID,City,OriginalState,NewState,MatchValue,MlInputCity,MlPredictedState,MlConfidence
contoocooknh,contoocooknh,contoocook,NH,NH,100.0,contoocook,NH,0.1242680434508385
claytonmn,claytonal,clayton,MN,AL,100.0,clayton,DE,0.1633165236468542
cedarks,cedarla,cedar,KS,LA,75.0,cedar,UT,0.2297822214835914
hillsdalemi,hillsdalemi,hillsdale,MI,MI,100.0,hillsdale,MI,0.236231423159643
ashlandva,ashlandva,ashland,VA,VA,100.0,ashland,NH,0.1286424690288352
waucondail,waucondail,wauconda,IL,IL,100.0,wauconda,IL,0.0516646472090248
quintanaxt,quintanaca,quintana,XT,CA,88.88888888888889,quintana,PA,0.0259794308996445
siodnms,siodnar,siodn,MS,AR,80.0,siodn,PA,0.0259794308996445
losantvillein,losantvilleal,losantville,IN,AL,83.33333333333334,losantville,PA,0.0259794308996445
st.petersburgfl,st.petersburgfl,st. petersburg,FL,FL,100.0,st. petersburg,VT,0.2512924410330062
st.charlesmo,st.charlesmo,st. charles,MO,MO,76.92307692307693,st. charles,VT,0.297962624846763
notredamein,notredamein,notre dame,IN,IN,100.0,notre dame,IN,0.4871882448411139
petersbcrgtx,petersbcrgtx,petersbcrg,TX,TX,90.0,petersbcrg,PA,0.0259794308996445
breinigsvillepa,breinigsvillepa,breinigsville,PA,PA,100.0,breinigsville,PA,0.0496484388263135
rierctypa,rierctyid,rier cty,PA,ID,80.0,rier cty,OR,0.0666035673130927
granadaco,granadams,granada,CO,MS,100.0,granada,CA,0.0493861735968753
faihropeal,faihropeal,faihrope,AL,AL,87.5,faihrope,PA,0.0259794308996445
lambertmo,lambertms,lambert,MO,MS,100.0,lambert,MS,0.0626938116093965
pearlriverny,pearlriverny,pearl river,NY,NY,100.0,pearl river,MS,0.3413163363077575
springdaleut,springdalear,springdale,UT,AR,100.0,springdale,AR,0.1570442453782008
quarryvillepa,quarryvillepa,quarryville,PA,PA,100.0,quarryville,PA,0.0496484388263135
kelsomo,kelsowa,kelso,MO,WA,100.0,kelso,WA,0.0479273400441341
millshoalsil,millshoalsma,mill shoals,IL,MA,83.33333333333334,mill shoals,AL,0.2698447573413154
homecroftin,homecroftwa,homecroft,IN,WA,90.5,homecroft,PA,0.0259794308996445
monongahwv,monongahwv,monongah,WV,WV,100.0,monongah,WV,0.0870394557792193
dowagiacmi,dowagiacmi,dowagiac,MI,MI,100.0,dowagiac,MI,0.0422036710995163
londonca,londonca,london,CA,CA,100.0,london,CT,0.3620684982839502
taftsouthwesttx,taftsouthwesttx,taft southwest,TX,TX,90.5,taft southwest,CA,0.1761008119016544
boxeltersd,boxeltersd,box elter,SD,SD,88.88888888888889,box elter,NE,0.3353398476823833
haswellco,haswellar,haswell,CO,AR,85.71428571428571,haswell,OK,0.0638307543640831
elacstillotx,elacstillotx,el acstillo,TX,TX,75.0,el acstillo,NM,0.3149837670579087
mokanemo,mokaneil,mokane,MO,IL,83.33333333333334,mokane,PA,0.0259794308996445
marionla,marional,marion,LA,AL,100.0,marion,WV,0.095583947412658
chesterhilloh,chesterhillca,chesterhill,OH,CA,90.5,chesterhill,PA,0.0259794308996445
tumacacori-carmenaz,tumacacori-carmenfl,tumacacori-carmen,AZ,FL,85.71428571428571,tumacacori-carmen,PA,0.0259794308996445
larwillin,larwillar,larwill,IN,AR,75.0,larwill,PA,0.0259794308996445
keamscanyonaz,keamscanyonaz,keams canyon,AZ,AZ,66.66666666666666,keams canyon,AZ,0.7140765210970969
goldengladesfl,goldengladesfl,golden glades,FL,FL,100.0,golden glades,FL,0.2079277199501709
maderaacresca,maderaacresca,madera acres,CA,CA,100.0,madera acres,CA,0.3999155536148961
richwoodxt,richwoodla,richwood,XT,LA,100.0,richwood,WV,0.1895713521544447
franklinal,franklinga,franklin,AL,GA,100.0,franklin,VT,0.138380527843946
neuseforestnc,neuseforestnc,neuse forest,NC,NC,100.0,neuse forest,NC,0.4243747369913387
portangeleseastwa,portangeleseastwa,port angeles east,WA,WA,100.0,port angeles east,WA,0.6767150380009531
midfielda,midfieldal,midfield,A,AL,100.0,midfield,AL,0.0554624517224576
montezuamco,montezuamga,montezuam,CO,GA,88.88888888888889,montezuam,PA,0.0259794308996445
mountainvillagecopq,mountainvillageco,mountain village,COPQ,CO,100.0,mountain village,HI,0.1441345219255719
powhatanla,powhatanmo,powhatan,LA,MO,75.0,powhatan,VA,0.1750248544551095
coconutcreekfl,coconutcreekfl,coconut creek,FL,FL,100.0,coconut creek,FL,0.3919361167129083
hendersontx,hendersontx,henderson,TX,TX,100.0,henderson,NC,0.1983832041552538
wacoga,wacotx,waco,GA,TX,100.0,waco,TX,0.0399791527245822
uniontownks,uniontownal,uniontown,KS,AL,100.0,uniontown,PA,0.1830965949480404
brstolva,brstolva,brstol,VA,VA,85.71428571428571,brstol,RI,0.2185417963031254
gilbertvilleia,gilbertvilleia,gilbertville,IA,IA,90.5,gilbertville,PA,0.0259794308996445
helenavalleywestcentralmt,helenavalleywestcentralmt,helena valley west central,MT,MT,100.0,helena valley west central,MT,0.8100430277640449
amdeliamn,amdeliamn,amdelia,MN,MN,85.71428571428571,amdelia,PA,0.0259794308996445
peconicny,peconicnm,peconic,NY,NM,80.0,peconic,PA,0.0259794308996445
metamoroohh,metamoroil,metamoro,OHH,IL,87.5,metamoro,PA,0.0259794308996445
halibutcojeak,halibutcojeca,halibut coje,AK,CA,83.33333333333334,halibut coje,PA,0.0259794308996445
smithfielda,smithfieldnc,smithfield,A,NC,100.0,smithfield,RI,0.6548370399916095
crevecoeurmo,crevecoeurmo,creve coeur,MO,MO,100.0,creve coeur,MO,0.2156911108600216
st.anthonyid,st.anthonyil,st. anthony,ID,IL,80.0,st. anthony,VT,0.2739711165533
lowrysd,lowryca,lowry,SD,CA,66.66666666666666,lowry,TX,0.0965052217833446
ricevilletz,ricevillemn,riceville,TZ,MN,90.5,riceville,PA,0.0259794308996445
burkittsvillemd,burkittsvillesd,burkittsville,MD,SD,80.0,burkittsville,PA,0.0259794308996445
atlantami,atlantami,atlanta,MI,MI,100.0,atlanta,GA,0.2556162883152246
st.mayr'sak,st.mayr'sga,st. mayr's,AK,GA,77.77777777777779,st. mayr's,VT,0.2881777456794297
waynokaok,waynokail,waynoka,OK,IL,80.0,waynoka,PA,0.0259794308996445
waetrfojdwi,waetrfojdwi,waetrfojd,WI,WI,77.77777777777779,waetrfojd,PA,0.0259794308996445
chevychaseheightspa,chevychaseheightspa,chevy chase heights,PA,PA,100.0,chevy chase heights,DC,0.8720766077452545
ocmmerceok,ocmmerceok,ocmmerce,OK,OK,87.5,ocmmerce,PA,0.0259794308996445
springhillpa,springhillfl,spring hill,PA,FL,100.0,spring hill,MD,0.1521285141733802
signalhillca,signalhillca,signal hill,CA,CA,100.0,signal hill,TN,0.3007149981025414
lutakak,lutakco,lutak,AK,CO,75.0,lutak,PA,0.0259794308996445
johnsonburgpa,johnsonburgpa,johnsonburg,PA,PA,100.0,johnsonburg,PA,0.0496484388263135
oppal,oppal,opp,AL,AL,100.0,opp,AL,0.1206472361293829
pueblitodelcarmenpr,pueblitodelcarmenco,pueblito del carmen,PR,CO,83.33333333333334,pueblito del carmen,PR,0.4142320697818505
rallstx,rallstx,ralls,TX,TX,100.0,ralls,MO,0.1051115793090236
chesterbrookpa,chesterbrookpa,chesterbrook,PA,PA,100.0,chesterbrook,PA,0.0496484388263135
cralpa,cralal,cral,PA,AL,66.66666666666666,cral,FL,0.0497679653392693
madisonvilletn,madisonvilletn,madisonville,TN,TN,100.0,madisonville,TN,0.0893352729695374
bolingbrooki,bolingbrookil,bolingbrook,I,IL,100.0,bolingbrook,IL,0.0516646472090248
lakesideca,lakesideca,lakeside,CA,CA,100.0,lakeside,KY,0.1302068300610248
machesneyparkil,machesneyparkil,machesney park,IL,IL,100.0,machesney park,IL,0.218471517643869
conleyga,conleyga,conley,GA,GA,100.0,conley,GA,0.1256998842123615
gibraltarpa,gibraltarmi,gibraltar,PA,MI,100.0,gibraltar,MI,0.0422036710995163
ocloradocityco,ocloradocityco,oclorado city,CO,CO,92.3076923076923,oclorado city,VA,0.4645090331104248
pittsburgil,pittsburgca,pittsburg,IL,CA,100.0,pittsburg,OK,0.2746369520841997
willowparkxt,willowparktx,willow park,XT,TX,100.0,willow park,AZ,0.3412747985241339
medinawa,medinawa,medina,WA,WA,100.0,medina,OH,0.1760537613761584
plymouthmi,plymouthmi,plymouth,MI,MI,100.0,plymouth,MA,0.2022327381181619
wellingtonfl,wellingtonfl,wellington,FL,FL,100.0,wellington,KS,0.0996725198510714
willimsbrugva,willimsbrugva,willimsbrug,VA,VA,91.66666666666666,willimsbrug,PA,0.0259794308996445
vanderoortar,vanderoortnc,vanderoort,AR,NC,90.5,vanderoort,PA,0.0259794308996445
renwickia,renwickla,renwick,IA,LA,85.71428571428571,renwick,PA,0.0259794308996445
kirbywy,kirbytx,kirby,WY,TX,100.0,kirby,TX,0.0406938805053028
conyeislandmo,conyeislandny,conye island,MO,NY,91.66666666666666,conye island,SC,0.2383728095769824
calvertonmd,calvertonmd,calverton,MD,MD,100.0,calverton,MO,0.0908431810576161
springhousepa,springhousepa,spring house,PA,PA,100.0,spring house,VA,0.1756419483454422
mosineewi,mosineewi,mosinee,WI,WI,100.0,mosinee,WI,0.0452684678024591
jerseyvilleil,jerseyvilleil,jerseyville,IL,IL,100.0,jerseyville,IL,0.0349335350713326
islandpondvt,islandpondca,island pond,VT,CA,83.33333333333334,island pond,SC,0.2383728095769824
fortloudonpa,fortloudonco,fort loudon,PA,CO,81.81818181818183,fort loudon,TN,0.110775445383671
arroyocoloradoestatesx,arroyocoloradoestatesmi,arroyo colorado estates,X,MI,90.5,arroyo colorado estates,AZ,0.1430758727288295
deerislandor,deerislandin,deer island,OR,IN,90.5,deer island,WA,0.2081224314106698
lanaicityhi,lanaicityhi,lanai city,HI,HI,100.0,lanai city,HI,0.7370871157669397
prescottks,prescottaz,prescott,KS,AZ,100.0,prescott,AZ,0.2623569736705873
oasisnm,oasisca,oasis,NM,CA,100.0,oasis,CA,0.031879825005699
ayfieldco,ayfieldco,ayfield,CO,CO,87.5,ayfield,PA,0.0629695888414431
walnutcreekca,walnutcreekca,walnut creek,CA,CA,100.0,walnut creek,WA,0.1538295878442777
mishicotwi,mishicotwi,mishicot,WI,WI,100.0,mishicot,WI,0.0452684678024591
erwinvillela,erwinvillela,erwinville,LA,LA,100.0,erwinville,LA,0.1373921452925714
johnstownne,johnstownco,johnstown,NE,CO,100.0,johnstown,CO,0.0557918743869964
hillsborond,hillsborond,hillsboro,ND,ND,100.0,hillsboro,ND,0.1797497758793114
rockcityil,rockcityil,rock city,IL,IL,88.88888888888889,rock city,IA,0.2299825951790394
winslowil,winslowaz,winslow,IL,AZ,100.0,winslow,AZ,0.0741737368675294
bluemouvdtx,bluemouvdtx,blue mouvd,TX,TX,90.0,blue mouvd,CT,0.221395164344578
sanmarcost,sanmarcosca,san marcos,T,CA,100.0,san marcos,CA,0.5515447767290816
lowerelochomanwa,lowerelochomanca,lower elochoman,WA,CA,83.33333333333334,lower elochoman,PA,0.2324743041546509
glenst.maryfl,glenst.maryco,glen st. mary,FL,CO,66.66666666666666,glen st. mary,MD,0.3074757555200587
pricetonmeadowsnj,pricetonmeadowsnj,priceton meadows,NJ,NJ,94.11764705882352,priceton meadows,NJ,0.0914808031551226
trowbridgeca,trowbridgeca,trowbridge,CA,CA,80.0,trowbridge,MI,0.2523990922349166
cayuopr,cayuopr,cayuo,PR,PR,83.33333333333334,cayuo,PR,0.0773880032644101
steubenvilleoh,steubenvilleoh,steubenville,OH,OH,100.0,steubenville,OH,0.0867496080020636
bigstonecitysd,bigstonecityca,bigstone city,SD,CA,80.0,bigstone city,VA,0.4645090331104248
halfwaymd,halfwaymd,halfway,MD,MD,100.0,halfway,PA,0.0874487784092688
kiptonoh,kiptonca,kipton,OH,CA,83.33333333333334,kipton,MO,0.0412682841143835
cairooh,cairoga,cairo,OH,GA,100.0,cairo,NY,0.0434125921790265
capronva,capronil,capron,VA,IL,100.0,capron,IL,0.0516646472090248
fairacresnm,fairacreswa,fairacres,NM,WA,85.71428571428571,fairacres,PA,0.0259794308996445
underwoodd,underwoodfl,underwood,D,FL,77.77777777777779,underwood,AL,0.4249792280861768
hallettsvilletx,hallettsvilletx,hallettsville,TX,TX,100.0,hallettsville,TX,0.0311476746087125
punaluuhi,punaluuhi,punaluu,HI,HI,87.5,punaluu,HI,0.1919333622094022
laketanglewoodtx,laketanglewoodak,lake tanglewood,TX,AK,80.0,lake tanglewood,WI,0.2212458142848364
lehrnd,lehrut,lehr,ND,UT,75.0,lehr,PA,0.0259794308996445
rockinghamc,rockinghamnc,rockingham,C,NC,100.0,rockingham,VT,0.2586967368379764
springbayil,springbaytx,spring bay,IL,TX,90.5,spring bay,MN,0.1099238276821115
butlerpa,butlerpa,butler,PA,PA,100.0,butler,MO,0.1047091171789984
losalamosnm,losalamosnm,los alamos,NM,NM,100.0,los alamos,NM,0.9256311844261892
highfield-cascademd,highfield-cascademd,highfield-cascade,MD,MD,100.0,highfield-cascade,MD,0.4183624987025406
northeaglebuttesd,northeaglebuttesd,north eagle butte,SD,SD,100.0,north eagle butte,SD,0.648089908528706
buckeelakeh,buckeelakeoh,buckee lake,H,OH,91.66666666666666,buckee lake,WI,0.2212458142848364
dellroyoh,dellroyga,dellroy,OH,GA,90.5,dellroy,PA,0.0259794308996445
fabenstx,fabenstx,fabens,TX,TX,100.0,fabens,TX,0.0406938805053028
jamesburgnj,jamesburgnj,jamesburg,NJ,NJ,100.0,jamesburg,NJ,0.0759671633685274
chandelrtx,chandelrtx,chandelr,TX,TX,87.5,chandelr,PA,0.0259794308996445
glenjeanwv,glenjeanny,glen jean,WV,NY,77.77777777777779,glen jean,LA,0.2568186417107314
willisburgky,willisburgtx,willisburg,KY,TX,90.5,willisburg,PA,0.0259794308996445
poynettewi,poynettewi,poynette,WI,WI,100.0,poynette,WI,0.0452684678024591
valleygreenpa,valleygreenpa,valley green,PA,PA,100.0,valley green,AZ,0.1665860076460899
avonlakexh,avonlakeoh,avon lake,XH,OH,100.0,avon lake,OH,0.1177254069641822
garwoodnj,garwoodnj,garwood,NJ,NJ,100.0,garwood,NJ,0.0424313089922792
agencymo,agencyaz,agency,MO,AZ,75.0,agency,MT,0.7053711676666793
gardengroveflq,gardengroveca,garden grove,FLQ,CA,100.0,garden grove,SC,0.1179112620808276
ringtownpa,ringtowntx,ringtown,PA,TX,80.0,ringtown,PA,0.0259794308996445
southglensfallsny,southglensfallsny,south glens falls,NY,NY,100.0,south glens falls,NY,0.6184192021479628
amientx,amienla,amien,TX,LA,80.0,amien,PA,0.0259794308996445
heilnd,heilut,heil,ND,UT,75.0,heil,PA,0.0259794308996445
haomondil,haomondin,haomond,IL,IN,100.0,haomond,PA,0.0259794308996445
coopertowntn,coopertowntn,coopertown,TN,TN,100.0,coopertown,ND,0.3255949544118424
springmillky,springmilltx,springm ill,KY,TX,90.5,springm ill,OR,0.0483706971286038
goldendlaewa,goldendlaeco,goldendlae,WA,CO,90.5,goldendlae,PA,0.0259794308996445
lincolnvillecs,lincolnvilleme,lincolnville,CS,ME,100.0,lincolnville,SC,0.2985699990919117
hazletonih,hazletonpa,hazleton,IH,PA,100.0,hazleton,PA,0.1110751137502368
earlvilleny,earlvilleil,earlville,NY,IL,100.0,earlville,IL,0.1049657620226516
pocahontasmo,pocahontasar,pocahontas,MO,AR,100.0,pocahontas,WV,0.3088185457163045
greenknollnj,greenknollnj,green knoll,NJ,NJ,100.0,green knoll,NJ,0.1775809260312064
garnavilloia,garnavilloga,garnavillo,IA,GA,83.33333333333334,garnavillo,PA,0.0259794308996445
buckheadridgefl,buckheadridgefl,buckhead ridge,FL,FL,100.0,buckhead ridge,FL,0.2363649573534365
jesotomo,jesotomo,je soto,MO,MO,85.71428571428571,je soto,MS,0.2073053966460315
planadaca,planadaca,planada,CA,CA,100.0,planada,CA,0.0762935407833912
crossanchorsc,crossanchormi,cross anchor,SC,MI,83.33333333333334,cross anchor,AK,0.3096638437094267
libertyvilleia,libertyvilleil,libertyville,IA,IL,100.0,libertyville,IL,0.0349335350713326
diamondheads,diamondheadms,diamondhead,S,MS,100.0,diamondhead,MS,0.0626938116093965
masomi,masomi,maso,MI,MI,80.0,maso,NH,0.0980614790386237
fordheightsil,fordheightsil,fordheights,IL,IL,91.66666666666666,fordheights,PA,0.0259794308996445
mitchelliao,mitchellil,mitchell,IAO,IL,100.0,mitchell,IA,0.1222353668767174
littleriverca,littleriversc,little river,CA,SC,100.0,little river,AR,0.2837219218558213
beaverar,beaverok,beaver,AR,OK,100.0,beaver,UT,0.2070976798763794
matherca,matherme,mather,CA,ME,75.0,mather,PA,0.0259794308996445
inclinevillagenv,inclinevillagenv,incline village,NV,NV,100.0,incline village,NV,0.8371883606940813
trinwayoh,trinwayga,trinway,OH,GA,80.0,trinway,PA,0.0259794308996445
cooperstownny,cooperstownny,cooperstown,NY,NY,100.0,cooperstown,ND,0.1378706896983481
madisonmd,madisonal,madison,MD,AL,100.0,madison,IN,0.0729723636142252
rutledgemo,rutledgetn,rutledge,MO,TN,100.0,rutledge,TN,0.1077091210331116
hartleyia,hartleyia,hartley,IA,IA,100.0,hartley,TX,0.0681687467860422
fortsenecaoh,fortsenecanm,fort seneca,OH,NM,81.81818181818183,fort seneca,NY,0.2235541723892496
claremontil,claremontca,claremont,IL,CA,100.0,claremont,NH,0.1150200500784183
pinosaltosnm,pinosaltosca,pinos altos,NM,CA,80.0,pinos altos,CA,0.1039631291470783
hyattvillewy,hyattvillemd,hyattville,WY,MD,90.9090909090909,hyattville,PA,0.0259794308996445
oceanparkwa,oceanparkwa,ocean park,WA,WA,100.0,ocean park,NJ,0.3757243648272437
woodruffsc,woodruffsc,woodruff,SC,SC,100.0,woodruff,AR,0.352367514197463
carolwnaw,carolwnami,carolwna,W,MI,90.5,carolwna,PA,0.0259794308996445
polkcityfl,polkcityfl,polk city,FL,FL,100.0,polk city,OR,0.2530854648865046
guinal,guinal,guin,AL,AL,100.0,guin,AL,0.0554624517224576
maryhillwa,maryhillnc,maryhill,WA,NC,80.0,maryhill,PA,0.0259794308996445
eastpaloaltoca,eastpaloaltoca,east palo alto,CA,CA,100.0,east palo alto,CA,0.2049674375157789
lakemoreoh,lakemoreoh,lakemore,OH,OH,100.0,lakemore,OH,0.0577745931942411
ingallsparkil,ingallsparkil,ingalls park,IL,IL,100.0,ingalls park,IL,0.1368774863358582
morlewia,morlewok,morlew,IA,OK,83.33333333333334,morlew,PA,0.0259794308996445
brooklawnnj,brooklawnnj,brooklawn,NJ,NJ,100.0,brooklawn,NJ,0.0424313089922792
masontownwv,masontownca,masontown,WV,CA,100.0,masontown,PA,0.0361012609900843
perryvillemd,perryvillemd,perryville,MD,MD,100.0,perryville,MD,0.1825183224147251
egyptpa,egyptpa,egypt,PA,PA,100.0,egypt,FL,0.0855155903909061
purdymo,purdymo,purdy,MO,MO,100.0,purdy,AL,0.2268323302479316
bohemiany,bohemiany,bohemia,NY,NY,100.0,bohemia,NY,0.0455865646322406
elmwoodparkwi,elmwoodparkil,elmwood park,WI,IL,100.0,elmwood park,NJ,0.4624312060157535
hartfordal,hartfordal,hartford,AL,AL,100.0,hartford,CT,0.5686653066461406
aurorcut,aurorcut,aurorc,UT,UT,83.33333333333334,aurorc,PA,0.0259794308996445
countrysideva,countrysideva,countryside,VA,VA,100.0,countryside,VA,0.0747877203712821
meserveyia,meserveypa,meservey,IA,PA,90.5,meservey,PA,0.0259794308996445
pahoahi,pahoanj,pahoa,HI,NJ,80.0,pahoa,PA,0.0259794308996445
gardencityia,gardencityga,garden city,IA,GA,100.0,garden city,ID,0.176361002727491
blackwateraz,blackwateraz,blackwater,AZ,AZ,100.0,blackwater,AZ,0.0816111109390022
napoleonndo,napoleonmi,napoleon,NDO,MI,100.0,napoleon,ND,0.1369784227325037
barnesvillemn,barnesvillemn,barnesville,MN,MN,100.0,barnesville,GA,0.0669541465730173
northlilbournmo,northlilbournca,north lilbourn,MO,CA,81.81818181818183,north lilbourn,MA,0.0818225518049546
charlestonmc,charlestonar,charleston,MC,AR,100.0,charleston,SC,0.2383978074065542
cantonvalleyct,cantonvalleyct,canton valley,CT,CT,100.0,canton valley,CT,0.1205263638407317
bromleyk,bromleyca,bromley,K,CA,71.42857142857143,bromley,PA,0.0259794308996445
plumsteadvillepa,plumsteadvillepa,plumsteadville,PA,PA,100.0,plumsteadville,PA,0.0673338380874489
windpointwi,windpointwi,wind point,WI,WI,100.0,wind point,WI,0.45486174217056
sanaugustinetx,sanaugustinetx,san augustine,TX,TX,100.0,san augustine,CA,0.2542365946632351
mountvernonoh,mountvernonoh,mount vernon,OH,OH,100.0,mount vernon,KY,0.1025655649272008
waynesvilleoh,waynesvilleoh,waynesville,OH,OH,100.0,waynesville,NC,0.1070169045421484
odessane,odessafl,odessa,NE,FL,100.0,odessa,MI,0.2163059239315243
kelloggid,kelloggid,kellogg,ID,ID,100.0,kellogg,ID,0.1402441391110501
rafterjranchwy,rafterjranchwy,rafter j ranch,WY,WY,100.0,rafter j ranch,WY,0.9550073194793725
irontonmi,irontonmo,ironton,MI,MO,100.0,ironton,MO,0.0749974135197454
pajarospr,pajarospr,pajaros,PR,PR,100.0,pajaros,PA,0.0259794308996445
mccuneks,mccunega,mccune,KS,GA,80.0,mccune,PA,0.0259794308996445
naturitaco,naturitaca,naturita,CO,CA,71.42857142857143,naturita,PA,0.0259794308996445
dillcityok,dillcityks,dill city,OK,KS,88.88888888888889,dill city,VA,0.1007244721791701
venicene,veniceca,venice,NE,CA,100.0,venice,FL,0.3435671644125392
prairieridgea,prairieridgewa,prairie ridge,A,WA,100.0,prairie ridge,AR,0.4777356703228909
hebronmd,hebronmd,hebron,MD,MD,100.0,hebron,KY,0.2224835786889168
brownsmillsnj,brownsmillsnj,browns mills,NJ,NJ,100.0,browns mills,WI,0.1240333604693904
strasburgmo,strasburgco,strasburg,MO,CO,100.0,strasburg,VA,0.0678141326614562
laocnil,laocnil,laocn,IL,IL,80.0,laocn,PA,0.0259794308996445
wacoustami,wacoustami,wacousta,MI,MI,100.0,wacousta,MI,0.0774140561277963
prospector,prospectct,prospect,OR,CT,100.0,prospect,CT,0.2832996075720425
citrushillsfl,citrushillsfl,citrus hills,FL,FL,100.0,citrus hills,FL,0.2415902703596266
daculaga,daculaga,dacula,GA,GA,100.0,dacula,GA,0.0743335847478249
mcclureil,mcclurene,mcclure,IL,NE,75.0,mcclure,PA,0.0259794308996445
altonil,altonil,alton,IL,IL,100.0,alton,IL,0.2761610631278302
iotala,iotala,iota,LA,LA,100.0,iota,ID,0.1282498133701192
bellevalleyoh,bellevalleyoh,belle valley,OH,OH,91.66666666666666,belle valley,SD,0.1060598620310615
minburnia,minburnco,minburn,IA,CO,85.71428571428571,minburn,PA,0.0259794308996445
wallawallawa,wallawallawa,walla walla,WA,WA,100.0,walla walla,WA,0.8948746792421057
stonewallms,stonewallms,stonewall,MS,MS,100.0,stonewall,TX,0.0695502131677119
cripplecreekco,cripplecreekco,cripple creek,CO,CO,100.0,cripple creek,CO,0.5054001151022324
zephyrhillswestfl,zephyrhillswestfl,zephyrhills west,FL,FL,100.0,zephyrhills west,FL,0.4734181458826016
windommn,windommn,windom,MN,MN,100.0,windom,MN,0.0872135515776226
melvinvillagenh,melvinvillageny,melvin village,NH,NY,92.85714285714286,melvin village,CT,0.2784592898334533
ushingtx,ushingme,ushing,TX,ME,85.71428571428571,ushing,PA,0.0259794308996445
wahzonmn,wahzonne,wahzon,MN,NE,80.0,wahzon,PA,0.0259794308996445
