OriginalCityStateID,NewCityStateID,City,OriginalState,NewState,MatchValue
manelehi,maneletx,manele,HI,TX,85.71428571428571
heidelbergtx,heidelbergtx,heidelberg,TX,TX,100.0
kechis,kechiks,kechi,S,KS,100.0
emoryva,emoryva,emory,VA,VA,100.0
woquipr,woquipr,woqui,PR,PR,60.0
eidanm,eidaoh,eida,NM,OH,80.0
humbletx,humbletx,humble,TX,TX,100.0
montaguemi,montaguemi,montague,MI,MI,100.0
smeletrtownco,smeletrtownnc,smeletrtown,CO,NC,83.33333333333334
crucidlepa,crucidlems,crucidle,PA,MS,80.0
universitygardensnya,universitygardensny,university gardens,NYA,NY,100.0
peabodyks,peabodyks,peabody,KS,KS,100.0
willifordar,willifordtx,williford,AR,TX,83.33333333333334
redmondw,redmondor,redmond,W,OR,100.0
elizabethwv,elizabethwv,elizabeth,WV,WV,100.0
monessenpa,monessenpa,monessen,PA,PA,100.0
broadwayva,broadwayva,broadway,VA,VA,100.0
munsonscornersny,munsonscornersny,munsons corners,NY,NY,100.0
ripleoh,ripleoh,riple,OH,OH,83.33333333333334
jamaicaia,jamaicany,jamaica,IA,NY,100.0
syracuseoh,syracusein,syracuse,OH,IN,100.0
steelevilleil,steelevilleil,steeleville,IL,IL,100.0
wapellail,wapellaia,wapella,IL,IA,85.71428571428571
disautelwa,disautelia,disautel,WA,IA,66.66666666666666
northloupne,northloupak,north loup,NE,AK,80.0
acndlewoodlakeoh,acndlewoodlakewv,acndlewood lake,OH,WV,75.0
mentormn,mentoroh,mentor,MN,OH,100.0
hatoarribapr,hatoarribapr,hato arriba,PR,PR,100.0
mobeetietx,mobeetietx,mobeetie,TX,TX,83.33333333333334
waxahachietx,waxahachietx,waxahachie,TX,TX,100.0
wolfecitptxz,wolfecitptx,wolfe citp,TXZ,TX,90.0
kurebeachnc,kurebeachnc,kure beach,NC,NC,100.0
elranchovelatx,elranchovelanm,el rancho vela,TX,NM,90.5
boodyil,boodyil,boody,IL,IL,80.0
bullrunmountainestatesva,bullrunmountainestatesva,bull run mountain estates,VA,VA,100.0
centralparkwa,centralparkwa,central park,WA,WA,100.0
kirksvillemo,kirksvillemo,kirksville,MO,MO,100.0
carytownmo,carytownil,carytown,MO,IL,90.5
estillsc,estillsc,estill,SC,SC,100.0
detroioor,detroioca,detroio,OR,CA,85.71428571428571
pasadenahillsmh,pasadenahillsfl,pasadena hills,MH,FL,100.0
morristownaz,morristownin,morristown,AZ,IN,100.0
mountainviewmo,mountainviewmo,mountain view,MO,MO,100.0
chisholmnm,chisholmme,chisholm,NM,ME,100.0
lazyyuaz,lazyyual,lazy y u,AZ,AL,75.0
pragfeok,pragfeok,pragfe,OK,OK,83.33333333333334
nassaumn,nassauny,nassau,MN,NY,100.0
dranesvilleva,dranesvilleva,dranesville,VA,VA,100.0
merigoldms,merigoldil,merigold,MS,IL,71.42857142857143
browsdalemn,browsdaleca,browsdale,MN,CA,77.77777777777779
claytonnc,claytonnc,clayton,NC,NC,100.0
dapburyne,dapburyct,dapbury,NE,CT,85.71428571428571
portreadingnj,portreadingnj,port reading,NJ,NJ,100.0
olbenningtonvt,olbenningtonoh,ol bennington,VT,OH,84.61538461538461
hollenbergks,hollenbergfl,hollenberg,KS,FL,83.33333333333334
boyeshotspringsca,boyeshotspringsca,boyes hot springs,CA,CA,100.0
fairviewky,fairviewca,fairview,KY,CA,100.0
gridleyks,gridleyca,gridley,KS,CA,100.0
burgettstownpa,burgettstownpa,burgettstown,PA,PA,100.0
verdinv,verdinv,verdi,NV,NV,100.0
kayceewyk,kayceesc,kaycee,WYK,SC,80.0
lakeandesds,lakeandessd,lake andes,DS,SD,100.0
centernd,centernd,center,ND,ND,100.0
eastmanwi,eastmanga,eastman,WI,GA,100.0
cordermo,cordersc,corder,MO,SC,83.33333333333334
scottvillil,scottvillla,scottvill,IL,LA,90.5
marponmi,marponal,marpon,MI,AL,83.33333333333334
dauphinislandalyu,dauphinislandal,dauphin island,ALYU,AL,100.0
shirleyin,shirleyma,shirley,IN,MA,100.0
princegeorgeva,princegeorgeva,prince george,VA,VA,100.0
woodscreekwa,woodscreekwa,woods creek,WA,WA,100.0
brendaaz,brendaal,brenda,AZ,AL,80.0
minorcala,minorcala,minorca,LA,LA,100.0
wheatleyar,wheatleyfl,wheatley,AR,FL,71.42857142857143
atkinsia,atkinsia,atkins,IA,IA,100.0
broaddustx,broaddusca,broaddus,TX,CA,85.71428571428571
hayesvilleia,hayesvillenc,hayesville,IA,NC,100.0
staleync,staleync,staley,NC,NC,85.71428571428571
baileyvillepa,baileyvillega,baileyville,PA,GA,83.33333333333334
evanttx,evantme,evant,TX,ME,83.33333333333334
newaygomi,newaygomi,newaygo,MI,MI,100.0
missiontx,missiontx,mission,TX,TX,100.0
sterlingne,sterlingak,sterling,NE,AK,100.0
carnatiowa,carnatiowa,carnatio,WA,WA,88.88888888888889
eraderar,eradertx,erader,AR,TX,85.71428571428571
ts.robertmo,ts.robertmo,ts. robert,MO,MO,66.66666666666666
pulaskiil,pulaskiny,pulaski,IL,NY,100.0
horseshoeebachfl,horseshoeebachnc,horseshoe ebach,FL,NC,90.0
yumaaz,yumaaz,yuma,AZ,AZ,100.0
healyks,healyak,healy,KS,AK,100.0
aredaleia,aredaleca,aredale,IA,CA,85.71428571428571
waukeenahfl,waukeenahia,waukeenah,FL,IA,90.5
starid,starid,star,ID,ID,100.0
catharineks,catharinefl,catharine,KS,FL,80.0
abrmtx,abrmtx,abrm,TX,TX,80.0
fostoriami,fostoriaoh,fostoria,MI,OH,100.0
lefortx,lefornj,lefor,TX,NJ,71.42857142857143
northiverad,northivernj,north iver,AD,NJ,81.81818181818183
panoramavillagetx,panoramavillagetx,panorama village,TX,TX,100.0
contoocooknh,contoocooknh,contoocook,NH,NH,100.0
claytonmn,claytonal,clayton,MN,AL,100.0
cedarks,cedarla,cedar,KS,LA,75.0
hillsdalemi,hillsdalemi,hillsdale,MI,MI,100.0
ashlandva,ashlandva,ashland,VA,VA,100.0
waucondail,waucondail,wauconda,IL,IL,100.0
quintanaxt,quintanaca,quintana,XT,CA,88.88888888888889
siodnms,siodnar,siodn,MS,AR,80.0
losantvillein,losantvilleal,losantville,IN,AL,83.33333333333334
st.petersburgfl,st.petersburgfl,st. petersburg,FL,FL,100.0
st.charlesmo,st.charlesmo,st. charles,MO,MO,76.92307692307693
notredamein,notredamein,notre dame,IN,IN,100.0
petersbcrgtx,petersbcrgtx,petersbcrg,TX,TX,90.0
breinigsvillepa,breinigsvillepa,breinigsville,PA,PA,100.0
rierctypa,rierctyid,rier cty,PA,ID,80.0
granadaco,granadams,granada,CO,MS,100.0
faihropeal,faihropeal,faihrope,AL,AL,87.5
lambertmo,lambertms,lambert,MO,MS,100.0
pearlriverny,pearlriverny,pearl river,NY,NY,100.0
springdaleut,springdalear,springdale,UT,AR,100.0
quarryvillepa,quarryvillepa,quarryville,PA,PA,100.0
kelsomo,kelsowa,kelso,MO,WA,100.0
millshoalsil,millshoalsma,mill shoals,IL,MA,83.33333333333334
homecroftin,homecroftwa,homecroft,IN,WA,90.5
monongahwv,monongahwv,monongah,WV,WV,100.0
dowagiacmi,dowagiacmi,dowagiac,MI,MI,100.0
londonca,londonca,london,CA,CA,100.0
taftsouthwesttx,taftsouthwesttx,taft southwest,TX,TX,90.5
boxeltersd,boxeltersd,box elter,SD,SD,88.88888888888889
haswellco,haswellar,haswell,CO,AR,85.71428571428571
elacstillotx,elacstillotx,el acstillo,TX,TX,75.0
mokanemo,mokaneil,mokane,MO,IL,83.33333333333334
marionla,marional,marion,LA,AL,100.0
chesterhilloh,chesterhillca,chesterhill,OH,CA,90.5
tumacacori-carmenaz,tumacacori-carmenfl,tumacacori-carmen,AZ,FL,85.71428571428571
larwillin,larwillar,larwill,IN,AR,75.0
keamscanyonaz,keamscanyonaz,keams canyon,AZ,AZ,66.66666666666666
goldengladesfl,goldengladesfl,golden glades,FL,FL,100.0
maderaacresca,maderaacresca,madera acres,CA,CA,100.0
richwoodxt,richwoodla,richwood,XT,LA,100.0
franklinal,franklinga,franklin,AL,GA,100.0
neuseforestnc,neuseforestnc,neuse forest,NC,NC,100.0
portangeleseastwa,portangeleseastwa,port angeles east,WA,WA,100.0
midfielda,midfieldal,midfield,A,AL,100.0
montezuamco,montezuamga,montezuam,CO,GA,88.88888888888889
mountainvillagecopq,mountainvillageco,mountain village,COPQ,CO,100.0
powhatanla,powhatanmo,powhatan,LA,MO,75.0
coconutcreekfl,coconutcreekfl,coconut creek,FL,FL,100.0
hendersontx,hendersontx,henderson,TX,TX,100.0
wacoga,wacotx,waco,GA,TX,100.0
uniontownks,uniontownal,uniontown,KS,AL,100.0
brstolva,brstolva,brstol,VA,VA,85.71428571428571
gilbertvilleia,gilbertvilleia,gilbertville,IA,IA,90.5
helenavalleywestcentralmt,helenavalleywestcentralmt,helena valley west central,MT,MT,100.0
amdeliamn,amdeliamn,amdelia,MN,MN,85.71428571428571
peconicny,peconicnm,peconic,NY,NM,80.0
metamoroohh,metamoroil,metamoro,OHH,IL,87.5
halibutcojeak,halibutcojeca,halibut coje,AK,CA,83.33333333333334
smithfielda,smithfieldnc,smithfield,A,NC,100.0
crevecoeurmo,crevecoeurmo,creve coeur,MO,MO,100.0
st.anthonyid,st.anthonyil,st. anthony,ID,IL,80.0
lowrysd,lowryca,lowry,SD,CA,66.66666666666666
ricevilletz,ricevillemn,riceville,TZ,MN,90.5
burkittsvillemd,burkittsvillesd,burkittsville,MD,SD,80.0
atlantami,atlantami,atlanta,MI,MI,100.0
st.mayr'sak,st.mayr'sga,st. mayr's,AK,GA,77.77777777777779
waynokaok,waynokail,waynoka,OK,IL,80.0
waetrfojdwi,waetrfojdwi,waetrfojd,WI,WI,77.77777777777779
chevychaseheightspa,chevychaseheightspa,chevy chase heights,PA,PA,100.0
ocmmerceok,ocmmerceok,ocmmerce,OK,OK,87.5
springhillpa,springhillfl,spring hill,PA,FL,100.0
signalhillca,signalhillca,signal hill,CA,CA,100.0
lutakak,lutakco,lutak,AK,CO,75.0
johnsonburgpa,johnsonburgpa,johnsonburg,PA,PA,100.0
oppal,oppal,opp,AL,AL,100.0
pueblitodelcarmenpr,pueblitodelcarmenco,pueblito del carmen,PR,CO,83.33333333333334
rallstx,rallstx,ralls,TX,TX,100.0
chesterbrookpa,chesterbrookpa,chesterbrook,PA,PA,100.0
cralpa,cralal,cral,PA,AL,66.66666666666666
madisonvilletn,madisonvilletn,madisonville,TN,TN,100.0
bolingbrooki,bolingbrookil,bolingbrook,I,IL,100.0
lakesideca,lakesideca,lakeside,CA,CA,100.0
machesneyparkil,machesneyparkil,machesney park,IL,IL,100.0
conleyga,conleyga,conley,GA,GA,100.0
gibraltarpa,gibraltarmi,gibraltar,PA,MI,100.0
ocloradocityco,ocloradocityco,oclorado city,CO,CO,92.3076923076923
pittsburgil,pittsburgca,pittsburg,IL,CA,100.0
willowparkxt,willowparktx,willow park,XT,TX,100.0
medinawa,medinawa,medina,WA,WA,100.0
plymouthmi,plymouthmi,plymouth,MI,MI,100.0
wellingtonfl,wellingtonfl,wellington,FL,FL,100.0
willimsbrugva,willimsbrugva,willimsbrug,VA,VA,91.66666666666666
vanderoortar,vanderoortnc,vanderoort,AR,NC,90.5
renwickia,renwickla,renwick,IA,LA,85.71428571428571
kirbywy,kirbytx,kirby,WY,TX,100.0
conyeislandmo,conyeislandny,conye island,MO,NY,91.66666666666666
calvertonmd,calvertonmd,calverton,MD,MD,100.0
springhousepa,springhousepa,spring house,PA,PA,100.0
mosineewi,mosineewi,mosinee,WI,WI,100.0
jerseyvilleil,jerseyvilleil,jerseyville,IL,IL,100.0
islandpondvt,islandpondca,island pond,VT,CA,83.33333333333334
fortloudonpa,fortloudonco,fort loudon,PA,CO,81.81818181818183
arroyocoloradoestatesx,arroyocoloradoestatesmi,arroyo colorado estates,X,MI,90.5
deerislandor,deerislandin,deer island,OR,IN,90.5
lanaicityhi,lanaicityhi,lanai city,HI,HI,100.0
prescottks,prescottaz,prescott,KS,AZ,100.0
oasisnm,oasisca,oasis,NM,CA,100.0
ayfieldco,ayfieldco,ayfield,CO,CO,87.5
walnutcreekca,walnutcreekca,walnut creek,CA,CA,100.0
mishicotwi,mishicotwi,mishicot,WI,WI,100.0
erwinvillela,erwinvillela,erwinville,LA,LA,100.0
johnstownne,johnstownco,johnstown,NE,CO,100.0
hillsborond,hillsborond,hillsboro,ND,ND,100.0
rockcityil,rockcityil,rock city,IL,IL,88.88888888888889
winslowil,winslowaz,winslow,IL,AZ,100.0
bluemouvdtx,bluemouvdtx,blue mouvd,TX,TX,90.0
sanmarcost,sanmarcosca,san marcos,T,CA,100.0
lowerelochomanwa,lowerelochomanca,lower elochoman,WA,CA,83.33333333333334
glenst.maryfl,glenst.maryco,glen st. mary,FL,CO,66.66666666666666
pricetonmeadowsnj,pricetonmeadowsnj,priceton meadows,NJ,NJ,94.11764705882352
trowbridgeca,trowbridgeca,trowbridge,CA,CA,80.0
cayuopr,cayuopr,cayuo,PR,PR,83.33333333333334
steubenvilleoh,steubenvilleoh,steubenville,OH,OH,100.0
bigstonecitysd,bigstonecityca,bigstone city,SD,CA,80.0
halfwaymd,halfwaymd,halfway,MD,MD,100.0
kiptonoh,kiptonca,kipton,OH,CA,83.33333333333334
cairooh,cairoga,cairo,OH,GA,100.0
capronva,capronil,capron,VA,IL,100.0
fairacresnm,fairacreswa,fairacres,NM,WA,85.71428571428571
underwoodd,underwoodfl,underwood,D,FL,77.77777777777779
hallettsvilletx,hallettsvilletx,hallettsville,TX,TX,100.0
punaluuhi,punaluuhi,punaluu,HI,HI,87.5
laketanglewoodtx,laketanglewoodak,lake tanglewood,TX,AK,80.0
lehrnd,lehrut,lehr,ND,UT,75.0
rockinghamc,rockinghamnc,rockingham,C,NC,100.0
springbayil,springbaytx,spring bay,IL,TX,90.5
butlerpa,butlerpa,butler,PA,PA,100.0
losalamosnm,losalamosnm,los alamos,NM,NM,100.0
highfield-cascademd,highfield-cascademd,highfield-cascade,MD,MD,100.0
northeaglebuttesd,northeaglebuttesd,north eagle butte,SD,SD,100.0
buckeelakeh,buckeelakeoh,buckee lake,H,OH,91.66666666666666
dellroyoh,dellroyga,dellroy,OH,GA,90.5
fabenstx,fabenstx,fabens,TX,TX,100.0
jamesburgnj,jamesburgnj,jamesburg,NJ,NJ,100.0
chandelrtx,chandelrtx,chandelr,TX,TX,87.5
glenjeanwv,glenjeanny,glen jean,WV,NY,77.77777777777779
willisburgky,willisburgtx,willisburg,KY,TX,90.5
poynettewi,poynettewi,poynette,WI,WI,100.0
valleygreenpa,valleygreenpa,valley green,PA,PA,100.0
avonlakexh,avonlakeoh,avon lake,XH,OH,100.0
garwoodnj,garwoodnj,garwood,NJ,NJ,100.0
agencymo,agencyaz,agency,MO,AZ,75.0
gardengroveflq,gardengroveca,garden grove,FLQ,CA,100.0
ringtownpa,ringtowntx,ringtown,PA,TX,80.0
southglensfallsny,southglensfallsny,south glens falls,NY,NY,100.0
amientx,amienla,amien,TX,LA,80.0
heilnd,heilut,heil,ND,UT,75.0
haomondil,haomondin,haomond,IL,IN,100.0
coopertowntn,coopertowntn,coopertown,TN,TN,100.0
springmillky,springmilltx,springm ill,KY,TX,90.5
goldendlaewa,goldendlaeco,goldendlae,WA,CO,90.5
lincolnvillecs,lincolnvilleme,lincolnville,CS,ME,100.0
hazletonih,hazletonpa,hazleton,IH,PA,100.0
earlvilleny,earlvilleil,earlville,NY,IL,100.0
pocahontasmo,pocahontasar,pocahontas,MO,AR,100.0
greenknollnj,greenknollnj,green knoll,NJ,NJ,100.0
garnavilloia,garnavilloga,garnavillo,IA,GA,83.33333333333334
buckheadridgefl,buckheadridgefl,buckhead ridge,FL,FL,100.0
jesotomo,jesotomo,je soto,MO,MO,85.71428571428571
planadaca,planadaca,planada,CA,CA,100.0
crossanchorsc,crossanchormi,cross anchor,SC,MI,83.33333333333334
libertyvilleia,libertyvilleil,libertyville,IA,IL,100.0
diamondheads,diamondheadms,diamondhead,S,MS,100.0
masomi,masomi,maso,MI,MI,80.0
fordheightsil,fordheightsil,fordheights,IL,IL,91.66666666666666
mitchelliao,mitchellil,mitchell,IAO,IL,100.0
littleriverca,littleriversc,little river,CA,SC,100.0
beaverar,beaverok,beaver,AR,OK,100.0
matherca,matherme,mather,CA,ME,75.0
inclinevillagenv,inclinevillagenv,incline village,NV,NV,100.0
trinwayoh,trinwayga,trinway,OH,GA,80.0
cooperstownny,cooperstownny,cooperstown,NY,NY,100.0
madisonmd,madisonal,madison,MD,AL,100.0
rutledgemo,rutledgetn,rutledge,MO,TN,100.0
hartleyia,hartleyia,hartley,IA,IA,100.0
fortsenecaoh,fortsenecanm,fort seneca,OH,NM,81.81818181818183
claremontil,claremontca,claremont,IL,CA,100.0
pinosaltosnm,pinosaltosca,pinos altos,NM,CA,80.0
hyattvillewy,hyattvillemd,hyattville,WY,MD,90.9090909090909
oceanparkwa,oceanparkwa,ocean park,WA,WA,100.0
woodruffsc,woodruffsc,woodruff,SC,SC,100.0
carolwnaw,carolwnami,carolwna,W,MI,90.5
polkcityfl,polkcityfl,polk city,FL,FL,100.0
guinal,guinal,guin,AL,AL,100.0
maryhillwa,maryhillnc,maryhill,WA,NC,80.0
eastpaloaltoca,eastpaloaltoca,east palo alto,CA,CA,100.0
lakemoreoh,lakemoreoh,lakemore,OH,OH,100.0
ingallsparkil,ingallsparkil,ingalls park,IL,IL,100.0
morlewia,morlewok,morlew,IA,OK,83.33333333333334
brooklawnnj,brooklawnnj,brooklawn,NJ,NJ,100.0
masontownwv,masontownca,masontown,WV,CA,100.0
perryvillemd,perryvillemd,perryville,MD,MD,100.0
egyptpa,egyptpa,egypt,PA,PA,100.0
purdymo,purdymo,purdy,MO,MO,100.0
bohemiany,bohemiany,bohemia,NY,NY,100.0
elmwoodparkwi,elmwoodparkil,elmwood park,WI,IL,100.0
hartfordal,hartfordal,hartford,AL,AL,100.0
aurorcut,aurorcut,aurorc,UT,UT,83.33333333333334
countrysideva,countrysideva,countryside,VA,VA,100.0
meserveyia,meserveypa,meservey,IA,PA,90.5
pahoahi,pahoanj,pahoa,HI,NJ,80.0
gardencityia,gardencityga,garden city,IA,GA,100.0
blackwateraz,blackwateraz,blackwater,AZ,AZ,100.0
napoleonndo,napoleonmi,napoleon,NDO,MI,100.0
barnesvillemn,barnesvillemn,barnesville,MN,MN,100.0
northlilbournmo,northlilbournca,north lilbourn,MO,CA,81.81818181818183
charlestonmc,charlestonar,charleston,MC,AR,100.0
cantonvalleyct,cantonvalleyct,canton valley,CT,CT,100.0
bromleyk,bromleyca,bromley,K,CA,71.42857142857143
plumsteadvillepa,plumsteadvillepa,plumsteadville,PA,PA,100.0
windpointwi,windpointwi,wind point,WI,WI,100.0
sanaugustinetx,sanaugustinetx,san augustine,TX,TX,100.0
mountvernonoh,mountvernonoh,mount vernon,OH,OH,100.0
waynesvilleoh,waynesvilleoh,waynesville,OH,OH,100.0
odessane,odessafl,odessa,NE,FL,100.0
kelloggid,kelloggid,kellogg,ID,ID,100.0
rafterjranchwy,rafterjranchwy,rafter j ranch,WY,WY,100.0
irontonmi,irontonmo,ironton,MI,MO,100.0
pajarospr,pajarospr,pajaros,PR,PR,100.0
mccuneks,mccunega,mccune,KS,GA,80.0
naturitaco,naturitaca,naturita,CO,CA,71.42857142857143
dillcityok,dillcityks,dill city,OK,KS,88.88888888888889
venicene,veniceca,venice,NE,CA,100.0
prairieridgea,prairieridgewa,prairie ridge,A,WA,100.0
hebronmd,hebronmd,hebron,MD,MD,100.0
brownsmillsnj,brownsmillsnj,browns mills,NJ,NJ,100.0
strasburgmo,strasburgco,strasburg,MO,CO,100.0
laocnil,laocnil,laocn,IL,IL,80.0
wacoustami,wacoustami,wacousta,MI,MI,100.0
prospector,prospectct,prospect,OR,CT,100.0
citrushillsfl,citrushillsfl,citrus hills,FL,FL,100.0
daculaga,daculaga,dacula,GA,GA,100.0
mcclureil,mcclurene,mcclure,IL,NE,75.0
altonil,altonil,alton,IL,IL,100.0
iotala,iotala,iota,LA,LA,100.0
bellevalleyoh,bellevalleyoh,belle valley,OH,OH,91.66666666666666
minburnia,minburnco,minburn,IA,CO,85.71428571428571
wallawallawa,wallawallawa,walla walla,WA,WA,100.0
stonewallms,stonewallms,stonewall,MS,MS,100.0
cripplecreekco,cripplecreekco,cripple creek,CO,CO,100.0
zephyrhillswestfl,zephyrhillswestfl,zephyrhills west,FL,FL,100.0
windommn,windommn,windom,MN,MN,100.0
melvinvillagenh,melvinvillageny,melvin village,NH,NY,92.85714285714286
ushingtx,ushingme,ushing,TX,ME,85.71428571428571
wahzonmn,wahzonne,wahzon,MN,NE,80.0
frankfordmo,frankfordil,frankford,MO,IL,88.88888888888889
parkcityut,parkcityut,park city,UT,UT,100.0
westwoodks,westwoodks,westwood,KS,KS,100.0
francisut,francisut,francis,UT,UT,100.0
lecentermn,lecentermn,le center,MN,MN,100.0
gilmancitymo,gilmancityil,gilman city,MO,IL,90.5
sourjhonok,sourjhontx,sour jhon,OK,TX,75.0
clariona,clarionia,clarion,A,IA,100.0
walworthwi,walworthwi,walworth,WI,WI,100.0
thompsonpa,thompsonct,thompson,PA,CT,100.0
crestoncaa,crestonia,creston,CAA,IA,100.0
rfankenmuthai,rfankenmuthmi,rfankenmuth,AI,MI,90.9090909090909
deerparkil,deerparkil,deer park,IL,IL,100.0
westminsterua,westminsterca,westminster,UA,CA,100.0
penermonmo,penermonaz,penermon,MO,AZ,90.5
twinoaksmo,twinoaksca,twin oaks,MO,CA,80.0
markleysburgpa,markleysburgin,markleysburg,PA,IN,90.5
moundvillerl,moundvilleal,moundville,RL,AL,100.0
neylandvillet,neylandvillenc,neylandville,T,NC,85.71428571428571
latimerk,latimerms,latimer,K,MS,100.0
bayhillflo,bayhillfl,bay hill,FLO,FL,100.0
lakesidecitytx,lakesidecitytx,lakeside city,TX,TX,90.5
puebloco,puebloco,pueblo,CO,CO,100.0
ohckinsonwa,ohckinsonwa,ohckinson,WA,WA,88.88888888888889
fortrecoveryoh,fortrecoveryoh,fort recovery,OH,OH,100.0
whitfacetx,whitfaceks,whitface,TX,KS,71.42857142857143
magnoliatx,magnoliatx,magnolia,TX,TX,100.0
cairowv,cairoga,cairo,WV,GA,100.0
leedsut,leedsal,leeds,UT,AL,100.0
eaglewi,eaglewi,eagle,WI,WI,100.0
potomacmillsva,potomacmillsva,potomac mills,VA,VA,100.0
hartdordsd,hartdordsd,hartdord,SD,SD,100.0
portcoldennj,portcoldentx,portc olden,NJ,TX,75.0
floridapr,floridapr,florida,PR,PR,100.0
franklingroveil,franklingrovega,franklin grove,IL,GA,90.5
huronoh,huronoh,huron,OH,OH,100.0
creolala,creolaal,creola,LA,AL,100.0
warwikok,warwikny,warwik,OK,NY,85.71428571428571
creedmoortx,creedmoornc,creedmoor,TX,NC,100.0
callsiburgtx,callsiburgid,callsiburg,TX,ID,85.71428571428571
lonepinemt,lonepineca,lonepine,MT,CA,88.88888888888889
cayucosca,cayucosca,cayucos,CA,CA,100.0
lakjacksontx,lakjacksontx,lak jackson,TX,TX,91.66666666666666
berwickpa,berwickpa,berwick,PA,PA,100.0
rosasanchezpr,rosasanchezpr,rosa sanchez,PR,PR,100.0
newportde,newportde,newport,DE,DE,100.0
beaverceekms,beaverceekok,beaver c eek,MS,OK,90.5
davisil,davisca,davis,IL,CA,100.0
thorntonco,thorntonco,thornton,CO,CO,100.0
daileyv,daileyga,dailey,V,GA,83.33333333333334
daytonor,daytonor,dayton,OR,OR,100.0
cedarfortut,cedarfortla,cedar fort,UT,LA,75.0
bluefieldwv,bluefieldwv,bluefield,WV,WV,100.0
angletontx,angletontx,angleton,TX,TX,100.0
wingermn,wingerga,winger,MN,GA,83.33333333333334
elwoodnj,elwoodnj,elwood,NJ,NJ,100.0
lovelandco,lovelandco,loveland,CO,CO,100.0
markleysburgpa,markleysburgin,markleysburg,PA,IN,90.5
winstonmo,winstonfl,winston,MO,FL,100.0
lakeworthtx,lakeworthtx,lake worth,TX,TX,100.0
yorkshirevac,yorkshireny,yorkshire,VAC,NY,100.0
staleync,staleync,staley,NC,NC,85.71428571428571
carync,carync,cary,NC,NC,100.0
linngroveia,linngrovems,linn grove,IA,MS,90.5
merrittislandfl,merrittislandfl,merritt island,FL,FL,100.0
lancastertx,lancastertx,lancaster,TX,TX,100.0
holyokema,holyokema,holyoke,MA,MA,100.0
chatswortga,chatswortga,chatswort,GA,GA,90.0
hebronne,hebronne,hebron,NE,NE,100.0
milpitasca,milpitasca,milpitas,CA,CA,100.0
christinend,christinepa,christine,ND,PA,80.0
newbedfordma,newbedfordma,new bedford,MA,MA,100.0
dennisonoh,dennisonoh,dennison,OH,OH,100.0
longtowno,longtownok,longtown,O,OK,100.0
palmene,palmeak,palme,NE,AK,83.33333333333334
muira,muirnc,muir,A,NC,60.0
kulmnd,kulmhi,kulm,ND,HI,75.0
eastpetersburgpa,eastpetersburgpa,east petersburg,PA,PA,100.0
hempsteadtx,hempsteadtx,hempstead,TX,TX,100.0
whiterocksd,whiterocknm,white rock,SD,NM,100.0
dillonbeachca,dillonbeachmt,dillon beach,CA,MT,90.5
bunkerhillil,bunkerhillil,bunker hill,IL,IL,100.0
cearrocknc,cearrockmi,cear rock,NC,MI,80.0
ladsonsc,ladsonsc,ladson,SC,SC,100.0
peachspringsaz,peachspringsaz,peach springs,AZ,AZ,100.0
shoalsin,shoalsin,shoals,IN,IN,100.0
fortdodgei,fortdodgeia,fort dodge,I,IA,100.0
southtucsonaz,southtucsonaz,south tucson,AZ,AZ,100.0
greenfieldoh,greenfieldoh,greenfield,OH,OH,100.0
festusmo,festusmo,festus,MO,MO,100.0
eaglepointor,eaglepointor,eagle point,OR,OR,100.0
lagrangemo,lagrangeil,la grange,MO,IL,100.0
greenfieldtn,greenfieldtn,greenfield,TN,TN,100.0
blufftonin,blufftonin,bluffton,IN,IN,100.0
freeburgpa,freeburgil,freeburg,PA,IL,100.0
hudsonlakein,hudsonlakein,hudson lake,IN,IN,100.0
kinospringsaz,kinospringsal,kino springs,AZ,AL,84.61538461538461
granvillesouthoh,granvillesouthoh,granville south,OH,OH,100.0
mtleymn,mtleyva,mtley,MN,VA,83.33333333333334
waiohinuhi,waiohinutx,waiohinu,HI,TX,75.0
bellcenterwi,bellcenterca,bell center,WI,CA,90.5
harmonn,harmonme,harmon,N,ME,83.33333333333334
stovermo,stovermo,stover,MO,MO,100.0
bancroftne,bancrofttx,bancroft,NE,TX,83.33333333333334
northacomitavillagenm,northacomitavillagefl,north acomita village,NM,FL,81.81818181818183
kanoshut,kanoshor,kanosh,UT,OR,80.0
christianatn,christianatn,christiana,TN,TN,100.0
